post_id,commentUser,timestamp,polarity,sentiment,keywords_posts,interaction_sequence,description,color,category,style,occasion,keywords
8,brunabear,2023-06-03 09:17:40+00:00,0.728,positive,"['chic', 'last', 'summer', 'lived', 'kaftans', 'third', 'look']","[{'post_id': 8, 'timestamp': Timestamp('2023-06-03 09:17:40+0000', tz='UTC'), 'polarity': 0.728}]",a kimono is a garment that is worn by women,,hat,casual,casual outing,"hat, casual, casual-outing"
8,erika_boldrin,2023-06-03 12:31:13+00:00,-0.0167,neutral,"['chic', 'last', 'summer', 'lived', 'kaftans', 'third', 'look']","[{'post_id': 307, 'timestamp': Timestamp('2022-11-15 18:02:11+0000', tz='UTC'), 'polarity': 0.2816}, {'post_id': 289, 'timestamp': Timestamp('2022-12-08 18:05:41+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 69, 'timestamp': Timestamp('2023-03-09 20:39:11+0000', tz='UTC'), 'polarity': 0.8006}, {'post_id': 66, 'timestamp': Timestamp('2023-03-23 21:55:51+0000', tz='UTC'), 'polarity': -0.0167}, {'post_id': 68, 'timestamp': Timestamp('2023-03-27 16:05:32+0000', tz='UTC'), 'polarity': 0.6191}, {'post_id': 62, 'timestamp': Timestamp('2023-04-22 16:52:23+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 14, 'timestamp': Timestamp('2023-05-30 19:24:05+0000', tz='UTC'), 'polarity': 0.696}, {'post_id': 8, 'timestamp': Timestamp('2023-06-03 12:31:13+0000', tz='UTC'), 'polarity': -0.0167}]",a kimono is a garment that is worn by women,,hat,casual,casual outing,"hat, casual, casual-outing"
8,_jeanettemadsen_,2023-06-04 06:05:34+00:00,0.1033,neutral,"['chic', 'last', 'summer', 'lived', 'kaftans', 'third', 'look']","[{'post_id': 135, 'timestamp': Timestamp('2023-05-23 17:43:31+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 8, 'timestamp': Timestamp('2023-06-04 06:05:34+0000', tz='UTC'), 'polarity': 0.1033}]",a kimono is a garment that is worn by women,,hat,casual,casual outing,"hat, casual, casual-outing"
9,handritian,2023-05-27 04:46:58+00:00,0.8577,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-27 04:46:58+0000', tz='UTC'), 'polarity': 0.8577}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,grafinya.gorbunova,2023-05-22 10:32:35+00:00,0.146,neutral,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 10:32:35+0000', tz='UTC'), 'polarity': 0.146}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,o_kovaa,2023-05-22 09:40:19+00:00,0.728,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 09:40:19+0000', tz='UTC'), 'polarity': 0.728}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,hayedehsabouni,2023-05-22 10:06:21+00:00,0.9736,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 10:06:21+0000', tz='UTC'), 'polarity': 0.9736}, {'post_id': 9, 'timestamp': Timestamp('2023-05-22 10:09:18+0000', tz='UTC'), 'polarity': 0.9713}, {'post_id': 138, 'timestamp': Timestamp('2023-05-22 10:10:54+0000', tz='UTC'), 'polarity': 0.5798}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,yvonnetnt,2023-05-22 01:47:41+00:00,0.5938,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 01:47:41+0000', tz='UTC'), 'polarity': 0.5938}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,hayedehsabouni,2023-05-22 10:09:18+00:00,0.9713,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 10:06:21+0000', tz='UTC'), 'polarity': 0.9736}, {'post_id': 9, 'timestamp': Timestamp('2023-05-22 10:09:18+0000', tz='UTC'), 'polarity': 0.9713}, {'post_id': 138, 'timestamp': Timestamp('2023-05-22 10:10:54+0000', tz='UTC'), 'polarity': 0.5798}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,stellainwonderland,2023-05-23 14:29:48+00:00,0.5231,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-23 14:29:48+0000', tz='UTC'), 'polarity': 0.5231}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,natalyosmann,2023-05-25 22:21:55+00:00,0.8756,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-25 22:21:55+0000', tz='UTC'), 'polarity': 0.8756}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,kirankkaur,2023-05-22 19:17:02+00:00,-0.2652,neutral,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 19:17:02+0000', tz='UTC'), 'polarity': -0.2652}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
9,germanlarkin,2023-05-22 00:41:21+00:00,0.8189,positive,"['cannes', 'festival', 'dress', 'audrey', 'hepburn', 'moment', 'first', 'th', 'jewelry']","[{'post_id': 9, 'timestamp': Timestamp('2023-05-22 00:41:21+0000', tz='UTC'), 'polarity': 0.8189}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
10,vanessaroseblair,2023-06-02 18:05:27+00:00,0.677,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 10, 'timestamp': Timestamp('2023-06-02 18:05:27+0000', tz='UTC'), 'polarity': 0.677}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,lindatol_,2023-06-01 23:18:07+00:00,0.1033,neutral,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 332, 'timestamp': Timestamp('2022-10-25 05:28:44+0000', tz='UTC'), 'polarity': 0.2906}, {'post_id': 64, 'timestamp': Timestamp('2023-04-11 05:22:32+0000', tz='UTC'), 'polarity': 0.1141}, {'post_id': 17, 'timestamp': Timestamp('2023-05-11 04:25:22+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 10, 'timestamp': Timestamp('2023-06-01 23:18:07+0000', tz='UTC'), 'polarity': 0.1033}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,emmavloeimans,2023-06-02 10:04:33+00:00,0.728,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 304, 'timestamp': Timestamp('2022-11-24 20:45:29+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 279, 'timestamp': Timestamp('2023-01-01 10:50:35+0000', tz='UTC'), 'polarity': 0.8852}, {'post_id': 69, 'timestamp': Timestamp('2023-03-11 07:55:02+0000', tz='UTC'), 'polarity': 0.728}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 10:04:33+0000', tz='UTC'), 'polarity': 0.728}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,whatgigiwears,2023-06-02 12:01:46+00:00,0.8402,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 20, 'timestamp': Timestamp('2023-05-05 21:49:28+0000', tz='UTC'), 'polarity': 0.9573}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 12:01:46+0000', tz='UTC'), 'polarity': 0.8402}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,bcarven75,2023-06-02 09:32:02+00:00,0.9617,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 10, 'timestamp': Timestamp('2023-06-02 09:32:02+0000', tz='UTC'), 'polarity': 0.9617}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,flavia.ippoliti,2023-06-02 11:54:19+00:00,0.0494,neutral,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 193, 'timestamp': Timestamp('2023-02-18 13:29:28+0000', tz='UTC'), 'polarity': 0.0892}, {'post_id': 190, 'timestamp': Timestamp('2023-03-09 09:43:04+0000', tz='UTC'), 'polarity': 0.0667}, {'post_id': 68, 'timestamp': Timestamp('2023-03-27 16:05:46+0000', tz='UTC'), 'polarity': 0.0519}, {'post_id': 62, 'timestamp': Timestamp('2023-04-22 05:47:59+0000', tz='UTC'), 'polarity': 0.0494}, {'post_id': 213, 'timestamp': Timestamp('2023-05-10 18:53:09+0000', tz='UTC'), 'polarity': 0.9738}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 11:54:19+0000', tz='UTC'), 'polarity': 0.0494}, {'post_id': 104, 'timestamp': Timestamp('2023-06-02 11:57:35+0000', tz='UTC'), 'polarity': 0.0494}, {'post_id': 8, 'timestamp': Timestamp('2023-06-03 07:01:01+0000', tz='UTC'), 'polarity': 0.0892}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,marijnvanheijst,2023-06-02 15:09:50+00:00,0.8792,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 332, 'timestamp': Timestamp('2022-10-25 07:40:59+0000', tz='UTC'), 'polarity': 0.4099}, {'post_id': 289, 'timestamp': Timestamp('2022-12-08 16:08:04+0000', tz='UTC'), 'polarity': 0.9771}, {'post_id': 191, 'timestamp': Timestamp('2023-02-15 16:38:58+0000', tz='UTC'), 'polarity': 0.7927}, {'post_id': 17, 'timestamp': Timestamp('2023-05-11 15:13:51+0000', tz='UTC'), 'polarity': 0.5086}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 15:09:50+0000', tz='UTC'), 'polarity': 0.8792}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,saschabunge,2023-06-02 11:46:56+00:00,0.17,neutral,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 14, 'timestamp': Timestamp('2023-05-26 09:33:37+0000', tz='UTC'), 'polarity': 0.1962}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 11:46:56+0000', tz='UTC'), 'polarity': 0.17}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,fabio__montedoro,2023-06-02 10:07:40+00:00,0.9073,positive,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 105, 'timestamp': Timestamp('2023-03-29 19:34:31+0000', tz='UTC'), 'polarity': 0.8513}, {'post_id': 66, 'timestamp': Timestamp('2023-03-29 19:34:41+0000', tz='UTC'), 'polarity': 0.9499}, {'post_id': 4, 'timestamp': Timestamp('2023-03-29 19:34:51+0000', tz='UTC'), 'polarity': 0.4902}, {'post_id': 135, 'timestamp': Timestamp('2023-05-23 17:26:22+0000', tz='UTC'), 'polarity': 0.4633}, {'post_id': 10, 'timestamp': Timestamp('2023-06-02 10:07:40+0000', tz='UTC'), 'polarity': 0.9073}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
10,1djun_,2023-06-05 21:49:40+00:00,0.4711,neutral,"['miu', 'first', 'mini', 'holiday', 'olive', 'suitcase', 'pants', 'vintage']","[{'post_id': 10, 'timestamp': Timestamp('2023-06-05 21:49:40+0000', tz='UTC'), 'polarity': 0.4711}]",a bag is a bag that is used to carry a bag or other item,,"bag, hat",casual,casual outing,"bag, hat, casual, casual-outing"
11,eleonora.yb,2023-05-28 03:28:43+00:00,-0.1101,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-28 03:28:43+0000', tz='UTC'), 'polarity': -0.1101}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,kristianlaliberte,2023-05-28 01:38:39+00:00,0.0278,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-28 01:38:39+0000', tz='UTC'), 'polarity': 0.0278}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,k_s_salon,2023-05-27 16:12:04+00:00,0.0278,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-27 16:12:04+0000', tz='UTC'), 'polarity': 0.0278}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,julluce,2023-05-27 19:27:45+00:00,-0.1339,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-27 19:27:45+0000', tz='UTC'), 'polarity': -0.1339}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,zackanderson864,2023-05-29 10:19:32+00:00,-0.0195,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-29 10:19:32+0000', tz='UTC'), 'polarity': -0.0195}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,official_cat,2023-05-28 10:31:26+00:00,0.3535,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-28 10:31:26+0000', tz='UTC'), 'polarity': 0.3535}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,lara_lepp,2023-05-28 23:55:55+00:00,0.7867,positive,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 7, 'timestamp': Timestamp('2023-05-23 03:10:06+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 15, 'timestamp': Timestamp('2023-05-25 09:37:38+0000', tz='UTC'), 'polarity': 0.7867}, {'post_id': 11, 'timestamp': Timestamp('2023-05-28 23:55:55+0000', tz='UTC'), 'polarity': 0.7867}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,stylesprinter,2023-06-03 01:45:57+00:00,0.0806,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 124, 'timestamp': Timestamp('2023-05-20 21:54:25+0000', tz='UTC'), 'polarity': -0.1555}, {'post_id': 124, 'timestamp': Timestamp('2023-05-20 21:54:28+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 3, 'timestamp': Timestamp('2023-06-03 01:45:35+0000', tz='UTC'), 'polarity': 0.9756}, {'post_id': 11, 'timestamp': Timestamp('2023-06-03 01:45:57+0000', tz='UTC'), 'polarity': 0.0806}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,nicolepoede_,2023-05-29 07:25:52+00:00,0.1146,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-29 07:25:52+0000', tz='UTC'), 'polarity': 0.1146}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
11,efde7100,2023-05-29 13:56:50+00:00,-0.0681,neutral,"['cannes', 'dress', 'last', 'red', 'carpet', 'asteroid', 'jewelry']","[{'post_id': 11, 'timestamp': Timestamp('2023-05-29 13:56:50+0000', tz='UTC'), 'polarity': -0.0681}]",a dress is a dress that is worn by a woman,,"dress, hat",elegant,party,"dress, hat, elegant, party"
12,olssonjensen,2023-06-02 19:36:09+00:00,0.0487,neutral,"['villa', 'magnan', 'no_hashtag']","[{'post_id': 12, 'timestamp': Timestamp('2023-06-02 19:36:09+0000', tz='UTC'), 'polarity': 0.0487}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
12,frederikeschut,2023-06-01 21:18:09+00:00,0.8825,positive,"['villa', 'magnan', 'no_hashtag']","[{'post_id': 275, 'timestamp': Timestamp('2022-12-29 22:08:57+0000', tz='UTC'), 'polarity': 0.078}, {'post_id': 65, 'timestamp': Timestamp('2023-04-07 06:53:24+0000', tz='UTC'), 'polarity': -0.0294}, {'post_id': 12, 'timestamp': Timestamp('2023-06-01 21:18:09+0000', tz='UTC'), 'polarity': 0.8825}, {'post_id': 8, 'timestamp': Timestamp('2023-06-05 06:33:22+0000', tz='UTC'), 'polarity': 0.0205}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
12,roosebregt,2023-06-03 07:57:43+00:00,0.7867,positive,"['villa', 'magnan', 'no_hashtag']","[{'post_id': 12, 'timestamp': Timestamp('2023-06-03 07:57:43+0000', tz='UTC'), 'polarity': 0.7867}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
12,8989cha,2023-06-02 18:35:13+00:00,-0.2388,neutral,"['villa', 'magnan', 'no_hashtag']","[{'post_id': 12, 'timestamp': Timestamp('2023-06-02 18:35:13+0000', tz='UTC'), 'polarity': -0.2388}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
13,momsetproject,2023-05-29 20:07:13+00:00,0.1141,neutral,"['feminine', 'urge', 'reinvent', 'change', 'seasons', 'clothing', 'jacket']","[{'post_id': 192, 'timestamp': Timestamp('2023-03-17 12:36:34+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 269, 'timestamp': Timestamp('2023-05-24 09:56:22+0000', tz='UTC'), 'polarity': 0.1141}, {'post_id': 13, 'timestamp': Timestamp('2023-05-29 20:07:13+0000', tz='UTC'), 'polarity': 0.1141}]",a silver jacket with a sleeveless collar and a sleeveless collar,gray,jacket,casual,casual outing,"gray, jacket, casual, casual-outing, summer"
13,mightymaitie,2023-05-24 08:00:43+00:00,-0.009,neutral,"['feminine', 'urge', 'reinvent', 'change', 'seasons', 'clothing', 'jacket']","[{'post_id': 13, 'timestamp': Timestamp('2023-05-24 08:00:43+0000', tz='UTC'), 'polarity': -0.009}]",a silver jacket with a sleeveless collar and a sleeveless collar,gray,jacket,casual,casual outing,"gray, jacket, casual, casual-outing, summer"
13,brigitte.tellier,2023-05-24 09:05:27+00:00,0.0321,neutral,"['feminine', 'urge', 'reinvent', 'change', 'seasons', 'clothing', 'jacket']","[{'post_id': 13, 'timestamp': Timestamp('2023-05-24 09:05:27+0000', tz='UTC'), 'polarity': 0.0321}]",a silver jacket with a sleeveless collar and a sleeveless collar,gray,jacket,casual,casual outing,"gray, jacket, casual, casual-outing, summer"
13,_legroni,2023-05-24 22:55:12+00:00,-0.1915,neutral,"['feminine', 'urge', 'reinvent', 'change', 'seasons', 'clothing', 'jacket']","[{'post_id': 13, 'timestamp': Timestamp('2023-05-24 22:55:12+0000', tz='UTC'), 'polarity': -0.1915}]",a silver jacket with a sleeveless collar and a sleeveless collar,gray,jacket,casual,casual outing,"gray, jacket, casual, casual-outing, summer"
13,theceiling.shop,2023-05-24 11:35:42+00:00,0.104,neutral,"['feminine', 'urge', 'reinvent', 'change', 'seasons', 'clothing', 'jacket']","[{'post_id': 13, 'timestamp': Timestamp('2023-05-24 11:35:42+0000', tz='UTC'), 'polarity': 0.104}]",a silver jacket with a sleeveless collar and a sleeveless collar,gray,jacket,casual,casual outing,"gray, jacket, casual, casual-outing, summer"
14,cortnebonilla,2023-05-25 22:32:31+00:00,0.9745,positive,"['never', 'searching', 'perfect', 'jeans', 'add']","[{'post_id': 194, 'timestamp': Timestamp('2023-03-06 20:53:44+0000', tz='UTC'), 'polarity': 0.5076}, {'post_id': 14, 'timestamp': Timestamp('2023-05-25 22:32:31+0000', tz='UTC'), 'polarity': 0.9745}]",a t-shirt is a garment that is worn by a person to express their personality,,"t-shirt, shirt, hat",casual,casual outing,"t-shirt, shirt, hat, casual, casual-outing"
