post_id,commentUser,timestamp,comments,likes,clean_comments,tokens,polarity,sentiment,tfidf_keywords,preferences,emoji_present
11,official_cat,2023-05-28 10:31:26+00:00,This look :red_heart:️,0.0,this look red_heart,"['look', 'red_heart']",0.3535,neutral,"['look', 'red_heart', 'amazing', 'beautiful', 'clapping_hands']",[],[]
11,eleonora.yb,2023-05-28 03:28:43+00:00,Шикарная!,0.0,шикарная,['шикарная'],-0.1101,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
11,kristianlaliberte,2023-05-28 01:38:39+00:00,:fire::fire::fire:,1.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
11,julluce,2023-05-27 19:27:45+00:00,:red_heart:️:fire: просто невероятная,0.0,red_heartfire просто невероятная fire,"['red_heartfire', 'просто', 'невероятная', 'fire']",-0.1508,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
11,k_s_salon,2023-05-27 16:12:04+00:00,:fire::fire::fire:,0.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
12,roosebregt,2023-06-03 07:57:43+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
12,olssonjensen,2023-06-02 19:36:09+00:00,Dream :thought_balloon:,0.0,dream thought_balloon,"['dream', 'thought_balloon']",0.0487,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
12,8989cha,2023-06-02 18:35:13+00:00,:red_heart:️donkey,0.0,red_heartdonkey,['red_heartdonkey'],-0.1019,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
12,frederikeschut,2023-06-01 21:18:09+00:00,Love :white_heart::white_heart:,0.0,love white_heartwhite_heart love,"['love', 'white_heartwhite_heart', 'love']",0.9539,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['white_heartwhite_heart love'],['love']
13,momsetproject,2023-05-29 20:07:13+00:00,:white_heart:,0.0,white_heart,['white_heart'],0.1141,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
13,_legroni,2023-05-24 22:55:12+00:00,I FEEL this post,0.0,i feel this post,"['feel', 'post']",-0.1915,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
13,theceiling.shop,2023-05-24 11:35:42+00:00,:coin::coin::coin:,1.0,coincoincoin,['coincoincoin'],0.1379,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
13,brigitte.tellier,2023-05-24 09:05:27+00:00,︎♡,1.0,,[],0.0321,neutral,[],[],[]
13,mightymaitie,2023-05-24 08:00:43+00:00,Is dat een gouden mossel aan je sleutelbos?:spiral_shell::oyster: Intrigued?!,1.0,is dat een gouden mossel aan je sleutelbosspiral_shelloyster intrigued,"['dat', 'een', 'gouden', 'mossel', 'aan', 'je', 'sleutelbosspiral_shelloyster', 'intrigued']",-0.0434,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,wilsonjunior5055,2023-05-31 16:42:23+00:00,"Hey, DM me!",0.0,hey dm me,"['hey', 'dm']",0.0963,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,erika_boldrin,2023-05-30 19:24:05+00:00,You:smiling_face_with_heart-eyes:,0.0,yousmiling_face_with_hearteyes,['yousmiling_face_with_hearteyes'],-0.0792,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,cottoncake_,2023-05-26 20:08:26+00:00,:smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyes,['smiling_face_with_hearteyes'],0.6461,positive,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
14,saschabunge,2023-05-26 09:33:37+00:00,:sparkling_heart:chic!!,0.0,sparkling_heartchic,['sparkling_heartchic'],0.2129,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,cortnebonilla,2023-05-25 22:32:31+00:00,these jeans truly are perfect,0.0,these jeans truly are perfect,"['jean', 'truly', 'perfect']",0.9745,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['jeans truly'],[]
14,azarakhsh_akbari,2023-05-25 20:49:10+00:00,Knapste mama :beating_heart:,0.0,knapste mama beating_heart,"['knapste', 'mama', 'beating_heart']",0.0326,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,hannamw,2023-05-25 20:13:19+00:00,Youuuu:red_heart:️,0.0,youuuured_heart,['youuuured_heart'],0.0159,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
14,maimoun_store,2023-05-25 19:47:15+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
14,caitlin__wheeler,2023-05-25 19:45:49+00:00,Hiii where are these sunglasses from :smiling_face_with_sunglasses:,0.0,hiii where are these sunglasses from smiling_face_with_sunglasses sunglasses,"['hiii', 'sunglasses', 'smiling_face_with_sunglasses', 'sunglasses']",0.0755,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],['sunglasses']
14,sleepysailormoon,2023-05-25 15:42:21+00:00,love this denim,0.0,love this denim love,"['love', 'denim', 'love']",0.9579,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['this denim'],['love']
15,kydracolor,2023-05-28 09:30:17+00:00,Dress :fire::fire::fire::fire::fire:,0.0,dress firefirefirefirefire fire fire fire fire fire,"['dress', 'firefirefirefirefire', 'fire', 'fire', 'fire', 'fire', 'fire']",-0.1585,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
15,anna.skrypka.co,2023-05-26 22:41:40+00:00,:fire::fire:,0.0,firefire fire fire,"['firefire', 'fire', 'fire']",0.0169,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
15,hautemona,2023-05-26 21:43:09+00:00,:rose::kiss_mark:,0.0,rosekiss_mark,['rosekiss_mark'],0.075,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
15,stasiaer,2023-05-26 15:48:10+00:00,Божественна! :smiling_face_with_heart-eyes:,0.0,божественна smiling_face_with_hearteyes,"['божественна', 'smiling_face_with_hearteyes']",-0.0779,neutral,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
15,yuliapankratova,2023-05-26 12:50:15+00:00,:broken_heart::broken_heart::broken_heart:,0.0,broken_heartbroken_heartbroken_heart,['broken_heartbroken_heartbroken_heart'],-0.835,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
15,thefrntalpr,2023-05-25 22:35:23+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
15,lara_lepp,2023-05-25 09:37:38+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
15,lyu_volkova,2023-05-25 07:03:09+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
15,shumakova.vera,2023-05-25 06:26:15+00:00,"Был ли кто-то лучше??? Думаю, что нет!:smiling_face_with_heart-eyes::fire::clapping_hands:",0.0,был ли ктото лучше думаю что нетsmiling_face_with_hearteyesfireclapping_hands fire,"['был', 'ли', 'ктото', 'лучше', 'думаю', 'что', 'нетsmiling_face_with_hearteyesfireclapping_hands', 'fire']",-0.0442,neutral,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
16,bron0176,2023-04-26 10:29:26+00:00,Where are your leather look pants from please?,0.0,where are your leather look pants from please,"['leather', 'look', 'pant', 'please']",-0.0365,neutral,"['please', 'look', 'amazing', 'beautiful', 'clapping_hands']",[],[]
16,sharonjgreen,2023-04-26 06:35:39+00:00,A wonderful staple. Love all these looks. Can you please tell me where the green blazer is from? Been looking for something similar.,0.0,a wonderful staple love all these looks can you please tell me where the green blazer is from been looking for something similar love,"['wonderful', 'staple', 'love', 'look', 'please', 'tell', 'green', 'blazer', 'looking', 'something', 'similar', 'love']",0.9796,positive,"['love', 'please', 'amazing', 'beautiful', 'clapping_hands']","['all these', 'staple']",['love']
16,dilshan_pathirana,2023-04-26 03:10:12+00:00,Nice,0.0,nice,['nice'],0.5861,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
16,cremusnoc,2023-04-25 14:00:26+00:00,Uniqlo are the best… is this the men’s or women’s version of this tee?,0.0,uniqlo are the best is this the mens or womens version of this tee,"['uniqlo', 'best', 'men', 'womens', 'version', 'tee']",0.9663,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
16,mil_co16,2023-04-25 09:01:09+00:00,What’s the sizing like on the check coat?,0.0,whats the sizing like on the check coat check,"['whats', 'sizing', 'like', 'check', 'coat', 'check']",-0.0817,neutral,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de']",['on the'],['check']
16,caseyyhotch,2023-04-25 05:39:51+00:00,@_insainslie_,0.0,_insainslie_,['_insainslie_'],-0.0589,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
16,tinaabeysekara,2023-04-26 17:25:44+00:00,"@sharonjgreen Love this blazer as well! One of my faves for 2 years now, I’ve linked it in my LINKS highlight and also in my Outfit Links in my bio :smiling_face_with_hearts:",3.0,sharonjgreen love this blazer as well one of my faves for years now ive linked it in my links highlight and also in my outfit links in my bio smiling_face_with_hearts love,"['sharonjgreen', 'love', 'blazer', 'well', 'one', 'faves', 'year', 'ive', 'linked', 'link', 'highlight', 'also', 'outfit', 'link', 'bio', 'smiling_face_with_hearts', 'love']",0.9886,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['this blazer'],['love']
16,tinaabeysekara,2023-04-26 19:02:23+00:00,@bron0176 Zara! I believe they’re back in stock now :smiling_face_with_hearts:,1.0,bron zara i believe theyre back in stock now smiling_face_with_hearts,"['bron', 'zara', 'believe', 'theyre', 'back', 'stock', 'smiling_face_with_hearts']",0.8383,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
17,artipoppe,2023-05-16 08:58:28+00:00,Love! :raising_hands::black_heart:,0.0,love raising_handsblack_heart love,"['love', 'raising_handsblack_heart', 'love']",0.9151,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['raising_handsblack_heart love'],['love']
17,etoile_luxury_vintage,2023-05-12 09:22:19+00:00,Love this,0.0,love this love,"['love', 'love']",0.9694,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['this love'],['love']
17,marijnvanheijst,2023-05-11 15:13:51+00:00,Cool in Chanel :black_heart::white_heart:,0.0,cool in chanel black_heartwhite_heart,"['cool', 'chanel', 'black_heartwhite_heart']",0.5361,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['in'],[]
17,kristinegogsadze,2023-05-11 10:15:20+00:00,Beauty :fire:,0.0,beauty fire fire,"['beauty', 'fire', 'fire']",0.5483,positive,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],['fire']
17,kimberlybalten,2023-05-11 08:36:46+00:00,:heart_on_fire:,0.0,heart_on_fire,['heart_on_fire'],-0.1281,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
17,ellabroek,2023-05-11 05:28:38+00:00,:heart_exclamation:️:heart_exclamation:️:heart_exclamation:️,0.0,heart_exclamationheart_exclamationheart_exclamation,['heart_exclamationheart_exclamationheart_exclamation'],0.3274,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
17,lindatol_,2023-05-11 04:25:22+00:00,:red_heart:️,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
17,meganadelaide,2023-05-10 22:41:27+00:00,:white_heart::white_heart:,0.0,white_heartwhite_heart,['white_heartwhite_heart'],0.2063,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
17,_yycc99,2023-05-10 21:50:02+00:00,:fire::fire::fire:,0.0,firefirefire fire fire fire,"['firefirefire', 'fire', 'fire', 'fire']",-0.0207,neutral,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']",[],['fire']
17,faaar07,2023-05-10 21:31:52+00:00,:black_heart::black_heart::black_heart:,0.0,black_heartblack_heartblack_heart,['black_heartblack_heartblack_heart'],0.0086,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
18,steevencee,2023-05-19 14:33:07+00:00,:crying_face::raising_hands:,0.0,crying_faceraising_hands,['crying_faceraising_hands'],-0.5336,negative,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
18,k.jadereason,2023-05-17 19:40:06+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
18,joycekamerbeek,2023-05-17 17:44:14+00:00,Wat een leuk meisje heb je! :red_heart:️,0.0,wat een leuk meisje heb je red_heart,"['wat', 'een', 'leuk', 'meisje', 'heb', 'je', 'red_heart']",0.0023,neutral,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
18,yasdikkeboom,2023-05-17 10:27:22+00:00,Motherhood looks so good on you:red_heart:️,1.0,motherhood looks so good on youred_heart,"['motherhood', 'look', 'good', 'youred_heart']",0.9853,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",['motherhood'],[]
18,joleomemeier,2023-05-16 18:33:37+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],-0.0151,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
18,xoxotsumi,2023-05-16 13:58:36+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
18,bykayleevanhaften,2023-05-16 09:50:49+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyes'],0.2628,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
18,artipoppe,2023-05-16 09:00:51+00:00,Such a blessing :sparkling_heart:,2.0,such a blessing sparkling_heart,"['blessing', 'sparkling_heart']",0.9708,positive,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
18,oumaymaboumeshouli,2023-05-16 08:11:03+00:00,:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️ :smiling_face_with_heart-eyes:,0.0,red_heartred_heartred_heartred_heartred_heart smiling_face_with_hearteyes,"['red_heartred_heartred_heartred_heartred_heart', 'smiling_face_with_hearteyes']",0.1348,neutral,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
19,doina,2023-05-10 18:47:13+00:00,The table :smiling_face_with_heart-eyes:,1.0,the table smiling_face_with_hearteyes,"['table', 'smiling_face_with_hearteyes']",0.4435,neutral,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
19,fatmakaratas.t,2023-05-10 17:13:16+00:00,:clapping_hands:,0.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire']",[],[]
19,k.jadereason,2023-05-08 23:39:45+00:00,:red_heart:️:red_heart:️:red_heart:️,0.0,red_heartred_heartred_heart,['red_heartred_heartred_heart'],-0.4655,negative,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
19,stephaniebroek,2023-05-10 19:23:22+00:00,@doina :white_heart::white_heart::white_heart:,0.0,doina white_heartwhite_heartwhite_heart,"['doina', 'white_heartwhite_heartwhite_heart']",0.0736,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
20,jessicagudlowski,2023-05-23 17:09:31+00:00,🩵,0.0,,[],0.0321,neutral,[],[],[]
20,pehr,2023-05-08 13:24:09+00:00,🫶🫶,1.0,,[],0.0321,neutral,[],[],[]
20,haileychristine___,2023-05-07 13:48:27+00:00,Love the Ganni coat! What size did you go with? :black_heart:,0.0,love the ganni coat what size did you go with black_heart love,"['love', 'ganni', 'coat', 'size', 'go', 'black_heart', 'love']",0.9537,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['the ganni'],['love']
20,rachelleayoung,2023-05-07 09:56:40+00:00,Love this first outfit :blue_heart:,0.0,love this first outfit blue_heart love,"['love', 'first', 'outfit', 'blue_heart', 'love']",0.9877,positive,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']",['this first'],['love']
20,daan.de.ruijter,2023-05-06 22:22:06+00:00,:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:,0.0,smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes,['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes'],0.0897,neutral,"['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']",[],[]
20,sophievandaniels,2023-05-06 07:37:58+00:00,The coat :heart_on_fire::heart_on_fire:,0.0,the coat heart_on_fireheart_on_fire,"['coat', 'heart_on_fireheart_on_fire']",0.066,neutral,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']",[],[]
