post_id,commentUser,timestamp,likes,clean_comment,tokens,polarity,sentiment,tfidf_keywords
14,sleepysailormoon,2023-05-25 15:42:21+00:00,0.0,love this denim,"['love', 'denim']",0.9371,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
15,kydracolor,2023-05-28 09:30:17+00:00,0.0,dress fire fire fire fire fire,"['dress', 'fire', 'fire', 'fire', 'fire', 'fire']",0.1087,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
15,anna.skrypka.co,2023-05-26 22:41:40+00:00,0.0,fire fire,"['fire', 'fire']",-0.0321,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
15,hautemona,2023-05-26 21:43:09+00:00,0.0,rose kiss_mark,"['rose', 'kiss_mark']",0.0979,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
15,stasiaer,2023-05-26 15:48:10+00:00,0.0,божественна smiling_face_with_heart eyes,"['божественна', 'smiling_face_with_heart', 'eyes']",0.0381,neutral,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
15,yuliapankratova,2023-05-26 12:50:15+00:00,0.0,broken_heart broken_heart broken_heart,"['broken_heart', 'broken_heart', 'broken_heart']",-0.8688,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
15,thefrntalpr,2023-05-25 22:35:23+00:00,0.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
15,lara_lepp,2023-05-25 09:37:38+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
15,lyu_volkova,2023-05-25 07:03:09+00:00,0.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
15,shumakova.vera,2023-05-25 06:26:15+00:00,0.0,был ли кто то лучше думаю что нет smiling_face_with_heart eyes fire clapping_hands,"['был', 'ли', 'кто', 'то', 'лучше', 'думаю', 'что', 'нет', 'smiling_face_with_heart', 'eyes', 'fire', 'clapping_hands']",0.0473,neutral,"['clapping_hands', 'fire', 'smiling_face_with_heart', 'eyes', 'amazing']"
16,bron0176,2023-04-26 10:29:26+00:00,0.0,where are your leather look pants from please,"['leather', 'look', 'pants', 'please']",-0.0365,neutral,"['please', 'look', 'amazing', 'beautiful', 'black_heart']"
16,sharonjgreen,2023-04-26 06:35:39+00:00,0.0,a wonderful staple love all these looks can you please tell me where the green blazer is from been looking for something similar,"['wonderful', 'staple', 'love', 'looks', 'please', 'tell', 'green', 'blazer', 'looking', 'something', 'similar']",0.975,positive,"['please', 'love', 'amazing', 'beautiful', 'black_heart']"
16,dilshan_pathirana,2023-04-26 03:10:12+00:00,0.0,nice,['nice'],0.5861,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
16,cremusnoc,2023-04-25 14:00:26+00:00,0.0,uniqlo are the best is this the men s or women s version of this tee,"['uniqlo', 'best', 'men', 'women', 'version', 'tee']",0.9555,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
16,mil_co16,2023-04-25 09:01:09+00:00,0.0,what s the sizing like on the check coat,"['sizing', 'like', 'check', 'coat']",-0.0731,neutral,"['like', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
16,caseyyhotch,2023-04-25 05:39:51+00:00,0.0,_insainslie_,['_insainslie_'],-0.0589,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
16,tinaabeysekara,2023-04-26 17:25:44+00:00,3.0,sharonjgreen love this blazer as well one of my faves for years now i ve linked it in my links highlight and also in my outfit links in my bio smiling_face_with_hearts,"['sharonjgreen', 'love', 'blazer', 'well', 'one', 'faves', 'years', 'linked', 'links', 'highlight', 'also', 'outfit', 'links', 'bio', 'smiling_face_with_hearts']",0.9864,positive,"['smiling_face_with_hearts', 'love', 'amazing', 'beautiful', 'black_heart']"
16,tinaabeysekara,2023-04-26 19:02:23+00:00,1.0,bron zara i believe they re back in stock now smiling_face_with_hearts,"['bron', 'zara', 'believe', 'back', 'stock', 'smiling_face_with_hearts']",0.797,positive,"['smiling_face_with_hearts', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,artipoppe,2023-05-16 08:58:28+00:00,0.0,love raising_hands black_heart,"['love', 'raising_hands', 'black_heart']",0.8394,positive,"['black_heart', 'raising_hands', 'love', 'amazing', 'beautiful']"
17,etoile_luxury_vintage,2023-05-12 09:22:19+00:00,0.0,love this,['love'],0.9565,positive,"['love', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,marijnvanheijst,2023-05-11 15:13:51+00:00,0.0,cool in chanel black_heart white_heart,"['cool', 'chanel', 'black_heart', 'white_heart']",0.5086,positive,"['black_heart', 'white_heart', 'amazing', 'beautiful', 'blue_heart']"
17,kristinegogsadze,2023-05-11 10:15:20+00:00,0.0,beauty fire,"['beauty', 'fire']",0.5175,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,kimberlybalten,2023-05-11 08:36:46+00:00,0.0,heart_on_fire,['heart_on_fire'],-0.1281,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
17,ellabroek,2023-05-11 05:28:38+00:00,0.0,heart_exclamation heart_exclamation heart_exclamation,"['heart_exclamation', 'heart_exclamation', 'heart_exclamation']",0.1997,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
17,lindatol_,2023-05-11 04:25:22+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,meganadelaide,2023-05-10 22:41:27+00:00,0.0,white_heart white_heart,"['white_heart', 'white_heart']",0.1146,neutral,"['white_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,_yycc99,2023-05-10 21:50:02+00:00,0.0,fire fire fire,"['fire', 'fire', 'fire']",0.0278,neutral,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
17,faaar07,2023-05-10 21:31:52+00:00,0.0,black_heart black_heart black_heart,"['black_heart', 'black_heart', 'black_heart']",0.0494,neutral,"['black_heart', 'amazing', 'beautiful', 'blue_heart', 'brown_heart']"
18,steevencee,2023-05-19 14:33:07+00:00,0.0,crying_face raising_hands,"['crying_face', 'raising_hands']",-0.4712,negative,"['raising_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
18,k.jadereason,2023-05-17 19:40:06+00:00,0.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
18,joycekamerbeek,2023-05-17 17:44:14+00:00,0.0,wat een leuk meisje heb je red_heart,"['wat', 'een', 'leuk', 'meisje', 'heb', 'je', 'red_heart']",0.0023,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
18,yasdikkeboom,2023-05-17 10:27:22+00:00,1.0,motherhood looks so good on you red_heart,"['motherhood', 'looks', 'good', 'red_heart']",0.9864,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
18,joleomemeier,2023-05-16 18:33:37+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.8857,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
18,xoxotsumi,2023-05-16 13:58:36+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
18,bykayleevanhaften,2023-05-16 09:50:49+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7074,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
18,artipoppe,2023-05-16 09:00:51+00:00,2.0,such a blessing sparkling_heart,"['blessing', 'sparkling_heart']",0.9708,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
18,oumaymaboumeshouli,2023-05-16 08:11:03+00:00,0.0,red_heart red_heart red_heart red_heart red_heart smiling_face_with_heart eyes,"['red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'smiling_face_with_heart', 'eyes']",0.6957,positive,"['red_heart', 'smiling_face_with_heart', 'eyes', 'amazing', 'beautiful']"
19,doina,2023-05-10 18:47:13+00:00,1.0,the table smiling_face_with_heart eyes,"['table', 'smiling_face_with_heart', 'eyes']",0.6583,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
19,fatmakaratas.t,2023-05-10 17:13:16+00:00,0.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
19,k.jadereason,2023-05-08 23:39:45+00:00,0.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
19,stephaniebroek,2023-05-10 19:23:22+00:00,0.0,doina white_heart white_heart white_heart,"['doina', 'white_heart', 'white_heart', 'white_heart']",0.0388,neutral,"['white_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
20,jessicagudlowski,2023-05-23 17:09:31+00:00,0.0,,[],0.0321,neutral,[]
20,pehr,2023-05-08 13:24:09+00:00,1.0,,[],0.0321,neutral,[]
20,haileychristine___,2023-05-07 13:48:27+00:00,0.0,love the ganni coat what size did you go with black_heart,"['love', 'ganni', 'coat', 'size', 'go', 'black_heart']",0.9057,positive,"['black_heart', 'love', 'amazing', 'beautiful', 'blue_heart']"
20,rachelleayoung,2023-05-07 09:56:40+00:00,0.0,love this first outfit blue_heart,"['love', 'first', 'outfit', 'blue_heart']",0.982,positive,"['blue_heart', 'love', 'amazing', 'beautiful', 'black_heart']"
20,daan.de.ruijter,2023-05-06 22:22:06+00:00,0.0,smiling_face_with_heart eyes smiling_face_with_heart eyes smiling_face_with_heart eyes,"['smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.7867,positive,"['smiling_face_with_heart', 'eyes', 'amazing', 'beautiful', 'black_heart']"
20,sophievandaniels,2023-05-06 07:37:58+00:00,0.0,the coat heart_on_fire heart_on_fire,"['coat', 'heart_on_fire', 'heart_on_fire']",0.0216,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
20,jules_kidsconcept,2023-05-06 05:56:17+00:00,0.0,red_heart,['red_heart'],0.1033,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
20,at_venu,2023-05-06 05:49:04+00:00,1.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
20,whatgigiwears,2023-05-05 21:49:28+00:00,1.0,so cool fire,"['cool', 'fire']",0.9573,positive,"['fire', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
20,stephaniebroek,2023-05-08 19:12:51+00:00,1.0,francesshoemack white_heart white_heart,"['francesshoemack', 'white_heart', 'white_heart']",0.0403,neutral,"['white_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,chalerota.daserra,2023-06-06 11:27:06+00:00,0.0,clapping_hands,['clapping_hands'],0.0803,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,ciriladias12oficial,2023-06-06 04:05:09+00:00,0.0,clapping_hands clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands', 'clapping_hands']",0.3024,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,hugoskyr,2023-06-06 03:59:57+00:00,0.0,amo te,"['amo', 'te']",0.0271,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
21,curielmarcia,2023-06-06 02:39:43+00:00,0.0,linda,['linda'],0.0454,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
21,sophiamoura29,2023-06-06 02:00:18+00:00,0.0,red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart', 'red_heart']",0.1601,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,thatboypaulwiltshire,2023-06-06 01:52:08+00:00,0.0,hey gisele im paul xxxxxxxx,"['hey', 'gisele', 'im', 'paul', 'xxxxxxxx']",0.1254,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
21,raphampvthury,2023-06-05 22:38:12+00:00,0.0,clapping_hands clapping_hands clapping_hands,"['clapping_hands', 'clapping_hands', 'clapping_hands']",0.3024,neutral,"['clapping_hands', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,deboradenecke,2023-06-05 20:32:00+00:00,0.0,red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart']",0.2749,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
21,aldrey.ferrari,2023-06-05 19:25:32+00:00,0.0,blue_heart,['blue_heart'],0.2267,neutral,"['blue_heart', 'amazing', 'beautiful', 'black_heart', 'brown_heart']"
22,z.___o___.e,2023-06-06 19:25:13+00:00,0.0,how are you not embarrassed to hear someone keep telling you to stop copying everything that i do gisele i removed the comments because i thought you were going to stop you have no self control no respect no identity and no shame,"['embarrassed', 'hear', 'someone', 'keep', 'telling', 'stop', 'copying', 'everything', 'gisele', 'removed', 'comments', 'thought', 'going', 'stop', 'self', 'control', 'respect', 'identity', 'shame']",-0.8433,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
22,z.___o___.e,2023-06-06 18:59:06+00:00,0.0,stop,['stop'],-0.3758,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
22,z.___o___.e,2023-06-06 18:59:04+00:00,0.0,stop,['stop'],-0.3758,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
22,z.___o___.e,2023-06-06 18:56:38+00:00,0.0,this is plagiarism and you are dangerously close to getting a lawsuit this is your warning to stop gisele,"['plagiarism', 'dangerously', 'close', 'getting', 'lawsuit', 'warning', 'stop', 'gisele']",-0.9019,negative,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
22,dimitrov_joroo,2023-06-06 18:48:22+00:00,0.0,hello from bulgaria,"['hello', 'bulgaria']",0.1695,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
22,ckralemannwilliam,2023-06-06 18:46:15+00:00,0.0,and its only by faith that you trust me thats with anyone if your familiar with the bible gisele then it sais somewhere in it to not lean on your own understanding but lean on gods understanding the most common thing for celebrities to do is to lean on thete own understanding because they assume its there own works that elevate them in a higher position than others no mortal is higher than me gisele im sorry to break it to you a correct marriage stands as the man ahead of the household the woman under him then the chillins or children,"['faith', 'trust', 'thats', 'anyone', 'familiar', 'bible', 'gisele', 'sais', 'somewhere', 'lean', 'understanding', 'lean', 'gods', 'understanding', 'common', 'thing', 'celebrities', 'lean', 'thete', 'understanding', 'assume', 'works', 'elevate', 'higher', 'position', 'others', 'mortal', 'higher', 'gisele', 'im', 'sorry', 'break', 'correct', 'marriage', 'stands', 'man', 'ahead', 'household', 'woman', 'chillins', 'children']",0.1744,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
23,petviagensmania,2023-06-06 13:39:38+00:00,0.0,que legal sonho de relação familiar em qualquer lugar parabéns gisele,"['que', 'legal', 'sonho', 'de', 'relação', 'familiar', 'em', 'qualquer', 'lugar', 'parabéns', 'gisele']",-0.0267,neutral,"['de', 'que', 'amazing', 'beautiful', 'black_heart']"
23,katharinatruman,2023-06-06 13:37:27+00:00,0.0,red_heart red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart', 'red_heart']",0.2749,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
23,brenda.lamparyk,2023-06-06 13:23:29+00:00,0.0,this is the greatest gift no other material need even comes close light_skin_tone thank you for spreading love light_skin_tone,"['greatest', 'gift', 'material', 'need', 'even', 'comes', 'close', 'light_skin_tone', 'thank', 'spreading', 'love', 'light_skin_tone']",0.9892,positive,"['light_skin_tone', 'love', 'amazing', 'beautiful', 'black_heart']"
23,mmoore216,2023-06-06 11:51:18+00:00,0.0,your mom is very beautiful too hope it was great for both of you red_heart red_heart red_heart,"['mom', 'beautiful', 'hope', 'great', 'red_heart', 'red_heart', 'red_heart']",0.99,positive,"['red_heart', 'beautiful', 'amazing', 'black_heart', 'blue_heart']"
23,debrasilverman_astrology,2023-06-05 23:28:49+00:00,0.0,red_heart red_heart red_heart,"['red_heart', 'red_heart', 'red_heart']",0.2744,neutral,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
23,parham_dehghan2,2023-06-05 15:41:43+00:00,0.0,best mum in world world_map red_heart smiling_face_with_smiling_eyes pear,"['best', 'mum', 'world', 'world_map', 'red_heart', 'smiling_face_with_smiling_eyes', 'pear']",0.9419,positive,"['red_heart', 'amazing', 'beautiful', 'black_heart', 'blue_heart']"
23,eloisadesignerlifestyle,2023-06-05 15:18:59+00:00,0.0,a foto do marrrrr uau,"['foto', 'marrrrr', 'uau']",0.0065,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
24,renatalongoni,2023-06-06 13:00:15+00:00,0.0,musa purple_heart,"['musa', 'purple_heart']",0.1385,neutral,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
24,mmoore216,2023-06-06 11:52:51+00:00,0.0,beautiful blue eyes red_heart red_heart smiling_face_with_heart eyes smiling_face_with_heart eyes,"['beautiful', 'blue', 'eyes', 'red_heart', 'red_heart', 'smiling_face_with_heart', 'eyes', 'smiling_face_with_heart', 'eyes']",0.9394,positive,"['eyes', 'smiling_face_with_heart', 'red_heart', 'beautiful', 'amazing']"
24,sophiamoura29,2023-06-06 02:01:47+00:00,0.0,lindaaaaaaaaaaa sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart sparkling_heart,"['lindaaaaaaaaaaa', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart', 'sparkling_heart']",0.8133,positive,"['amazing', 'beautiful', 'black_heart', 'blue_heart', 'brown_heart']"
